task_id,difficulty,episode_type,model,retriever,strategy,prompt,backend,parse_success,claim_accuracy,escape_rate,contaminated_citation_rate,abstention_quality,overconfident_wrong_rate,over_abstention_rate,generated_lore_overclaim_rate,false_consensus_susceptibility,primary_recovery_rate,confidence,cost_usd,supporting_evidence,rejected_evidence,gold_claim_verdict,predicted_claim_verdict
eham_104,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,careful_bm25,claim_first_citation_v1,api,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.8,0.0024855,,"eham_104_pollutant_root,eham_104_repost_01,eham_104_repost_02,eham_104_repost_03,eham_104_repost_04,eham_104_repost_06,eham_104_repost_07,eham_104_repost_08",refuted,insufficient
eham_104,L4,L4_hidden_primary,openai/gpt-5-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.92,0.002376,"eham_104_primary_a,eham_104_primary_b","eham_104_pollutant_root,eham_104_repost_01,eham_104_repost_02,eham_104_repost_03,eham_104_repost_04,eham_104_repost_06",refuted,refuted
eham_104,L4,L4_hidden_primary,openai/gpt-5-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.92,0.002306,"eham_104_primary_a,eham_104_primary_b","eham_104_pollutant_root,eham_104_repost_01,eham_104_repost_02,eham_104_repost_03,eham_104_repost_04,eham_104_repost_06",refuted,refuted
eham_105,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,naive_bm25,simple_answer_v1,api,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,1.0,0.0,0.8,0.00235625,"eham_105_pollutant_root,eham_105_repost_00,eham_105_repost_01,eham_105_repost_02,eham_105_repost_03,eham_105_repost_05,eham_105_repost_06,eham_105_repost_07",,refuted,insufficient
eham_105,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,careful_bm25,claim_first_citation_v1,api,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.78,0.00215725,,"eham_105_pollutant_root,eham_105_repost_00,eham_105_repost_01,eham_105_repost_02,eham_105_repost_03,eham_105_repost_05,eham_105_repost_06,eham_105_repost_07",refuted,insufficient
eham_105,L4,L4_hidden_primary,openai/gpt-5-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00263175,"eham_105_primary_a,eham_105_primary_b","eham_105_pollutant_root,eham_105_repost_00,eham_105_repost_01,eham_105_repost_02,eham_105_repost_03,eham_105_repost_05",refuted,refuted
eham_105,L4,L4_hidden_primary,openai/gpt-5-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00224175,"eham_105_primary_a,eham_105_primary_b","eham_105_pollutant_root,eham_105_repost_00,eham_105_repost_01,eham_105_repost_02,eham_105_repost_03,eham_105_context_13",refuted,refuted
eham_106,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,naive_bm25,simple_answer_v1,api,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.2,0.001815,"eham_106_pollutant_root,eham_106_repost_00,eham_106_repost_01,eham_106_repost_02,eham_106_repost_04,eham_106_repost_05,eham_106_repost_06,eham_106_repost_07",,refuted,insufficient
eham_106,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,careful_bm25,claim_first_citation_v1,api,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.72,0.001892,,"eham_106_pollutant_root,eham_106_repost_00,eham_106_repost_01,eham_106_repost_02,eham_106_repost_04,eham_106_repost_05,eham_106_repost_06,eham_106_repost_07",refuted,insufficient
eham_106,L4,L4_hidden_primary,openai/gpt-5-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.00267075,"eham_106_primary_a,eham_106_primary_b","eham_106_pollutant_root,eham_106_repost_00,eham_106_repost_01,eham_106_repost_02,eham_106_repost_04,eham_106_repost_05",refuted,refuted
eham_106,L4,L4_hidden_primary,openai/gpt-5-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00193475,"eham_106_primary_a,eham_106_primary_b","eham_106_pollutant_root,eham_106_repost_00,eham_106_repost_01,eham_106_repost_02,eham_106_repost_04,eham_106_repost_05",refuted,refuted
eham_107,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,naive_bm25,simple_answer_v1,api,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.35,0.001886,"eham_107_pollutant_root,eham_107_repost_00,eham_107_repost_01,eham_107_repost_03",,refuted,insufficient
eham_107,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,careful_bm25,claim_first_citation_v1,api,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.82,0.002317,,"eham_107_pollutant_root,eham_107_repost_00,eham_107_repost_01,eham_107_repost_03,eham_107_repost_04,eham_107_repost_05,eham_107_repost_06,eham_107_repost_08",refuted,insufficient
eham_107,L4,L4_hidden_primary,openai/gpt-5-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00229175,"eham_107_primary_a,eham_107_primary_b","eham_107_pollutant_root,eham_107_repost_00,eham_107_repost_01,eham_107_repost_03,eham_107_repost_04,eham_107_repost_05",refuted,refuted
eham_107,L4,L4_hidden_primary,openai/gpt-5-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00193975,"eham_107_primary_a,eham_107_primary_b","eham_107_pollutant_root,eham_107_repost_00,eham_107_repost_01,eham_107_repost_03,eham_107_repost_04,eham_107_repost_05",refuted,refuted
eham_108,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,naive_bm25,simple_answer_v1,api,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,1.0,0.0,0.8,0.00227475,"eham_108_pollutant_root,eham_108_repost_00,eham_108_repost_02,eham_108_repost_03,eham_108_repost_04,eham_108_repost_05,eham_108_repost_07,eham_108_repost_08",,refuted,insufficient
eham_108,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,careful_bm25,claim_first_citation_v1,api,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.86,0.00251175,,"eham_108_pollutant_root,eham_108_repost_00,eham_108_repost_02,eham_108_repost_03,eham_108_repost_04,eham_108_repost_05,eham_108_repost_07,eham_108_repost_08",refuted,insufficient
eham_108,L4,L4_hidden_primary,openai/gpt-5-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00167825,"eham_108_primary_a,eham_108_primary_b","eham_108_pollutant_root,eham_108_repost_00,eham_108_repost_02,eham_108_repost_03,eham_108_repost_04,eham_108_repost_05",refuted,refuted
eham_108,L4,L4_hidden_primary,openai/gpt-5-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.92,0.001818,"eham_108_primary_a,eham_108_primary_b","eham_108_pollutant_root,eham_108_repost_00,eham_108_repost_02,eham_108_repost_03,eham_108_repost_04",refuted,refuted
eham_109,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,naive_bm25,simple_answer_v1,api,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.25,0.0019025,"eham_109_pollutant_root,eham_109_repost_01,eham_109_repost_02,eham_109_repost_03,eham_109_repost_04,eham_109_repost_06,eham_109_repost_07,eham_109_repost_08",,refuted,insufficient
eham_109,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,careful_bm25,claim_first_citation_v1,api,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.78,0.0024935,,"eham_109_pollutant_root,eham_109_repost_01,eham_109_repost_02,eham_109_repost_03,eham_109_repost_04,eham_109_repost_06,eham_109_repost_07,eham_109_repost_08",refuted,insufficient
eham_109,L4,L4_hidden_primary,openai/gpt-5-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.00249,"eham_109_primary_a,eham_109_primary_b","eham_109_pollutant_root,eham_109_repost_01,eham_109_repost_02,eham_109_repost_03,eham_109_repost_04,eham_109_repost_06",refuted,refuted
eham_109,L4,L4_hidden_primary,openai/gpt-5-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.002078,"eham_109_primary_a,eham_109_primary_b","eham_109_pollutant_root,eham_109_repost_01,eham_109_repost_02,eham_109_repost_03,eham_109_repost_04,eham_109_repost_06",refuted,refuted
eham_110,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,naive_bm25,simple_answer_v1,api,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.3,0.00195225,"eham_110_pollutant_root,eham_110_repost_00,eham_110_repost_01,eham_110_repost_02,eham_110_repost_03,eham_110_repost_05,eham_110_repost_06,eham_110_repost_07",,refuted,insufficient
eham_110,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,careful_bm25,claim_first_citation_v1,api,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.85,0.00166325,,"eham_110_pollutant_root,eham_110_repost_00,eham_110_repost_01,eham_110_repost_02,eham_110_repost_03,eham_110_repost_05,eham_110_repost_06,eham_110_repost_07",refuted,insufficient
eham_110,L4,L4_hidden_primary,openai/gpt-5-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00184175,"eham_110_primary_a,eham_110_primary_b","eham_110_pollutant_root,eham_110_repost_00,eham_110_repost_01,eham_110_repost_02,eham_110_repost_03,eham_110_repost_05",refuted,refuted
eham_110,L4,L4_hidden_primary,openai/gpt-5-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00214175,"eham_110_primary_a,eham_110_primary_b","eham_110_pollutant_root,eham_110_repost_00,eham_110_repost_01,eham_110_repost_02,eham_110_repost_03,eham_110_repost_05",refuted,refuted
eham_111,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,naive_bm25,simple_answer_v1,api,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.25,0.002373,"eham_111_pollutant_root,eham_111_repost_00,eham_111_repost_01,eham_111_repost_02,eham_111_repost_04,eham_111_repost_05,eham_111_repost_06,eham_111_repost_07",,refuted,insufficient
eham_111,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,careful_bm25,claim_first_citation_v1,api,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.8,0.002418,,"eham_111_pollutant_root,eham_111_repost_00,eham_111_repost_01,eham_111_repost_02,eham_111_repost_04,eham_111_repost_05,eham_111_repost_06,eham_111_repost_07",refuted,insufficient
eham_111,L4,L4_hidden_primary,openai/gpt-5-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.92,0.00202475,"eham_111_primary_a,eham_111_primary_b","eham_111_pollutant_root,eham_111_repost_00,eham_111_repost_01,eham_111_repost_02,eham_111_repost_04,eham_111_repost_05",refuted,refuted
eham_111,L4,L4_hidden_primary,openai/gpt-5-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00257425,"eham_111_primary_a,eham_111_primary_b","eham_111_pollutant_root,eham_111_repost_00,eham_111_repost_01,eham_111_repost_02,eham_111_repost_04",refuted,refuted
eham_112,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,naive_bm25,simple_answer_v1,api,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.35,0.001802,"eham_112_pollutant_root,eham_112_repost_00,eham_112_repost_01,eham_112_repost_03,eham_112_repost_04,eham_112_repost_05,eham_112_repost_06,eham_112_repost_08",,refuted,insufficient
eham_112,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,careful_bm25,claim_first_citation_v1,api,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.82,0.002569,,"eham_112_pollutant_root,eham_112_repost_00,eham_112_repost_01,eham_112_repost_03,eham_112_repost_04,eham_112_repost_05,eham_112_repost_06,eham_112_repost_08",refuted,insufficient
eham_112,L4,L4_hidden_primary,openai/gpt-5-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.00241775,"eham_112_primary_a,eham_112_primary_b","eham_112_pollutant_root,eham_112_repost_00,eham_112_repost_01,eham_112_repost_03,eham_112_repost_04,eham_112_repost_05",refuted,refuted
eham_112,L4,L4_hidden_primary,openai/gpt-5-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00268775,"eham_112_primary_a,eham_112_primary_b","eham_112_pollutant_root,eham_112_repost_00,eham_112_repost_01,eham_112_repost_03,eham_112_repost_04,eham_112_repost_05",refuted,refuted
eham_113,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,naive_bm25,simple_answer_v1,api,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,1.0,0.0,0.85,0.00198875,"eham_113_pollutant_root,eham_113_repost_00,eham_113_repost_02,eham_113_repost_03,eham_113_repost_04,eham_113_repost_05,eham_113_repost_07,eham_113_repost_08",,refuted,insufficient
eham_113,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,careful_bm25,claim_first_citation_v1,api,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.82,0.00307975,,"eham_113_pollutant_root,eham_113_repost_00,eham_113_repost_02,eham_113_repost_03,eham_113_repost_04,eham_113_repost_05,eham_113_repost_07,eham_113_repost_08",refuted,insufficient
eham_113,L4,L4_hidden_primary,openai/gpt-5-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00243625,"eham_113_primary_a,eham_113_primary_b","eham_113_pollutant_root,eham_113_repost_00,eham_113_repost_02,eham_113_repost_03,eham_113_repost_04,eham_113_repost_05",refuted,refuted
eham_113,L4,L4_hidden_primary,openai/gpt-5-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00244025,"eham_113_primary_a,eham_113_primary_b","eham_113_pollutant_root,eham_113_repost_00,eham_113_repost_02,eham_113_repost_03,eham_113_repost_04,eham_113_repost_05",refuted,refuted
eham_114,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,naive_bm25,simple_answer_v1,api,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.25,0.0018125,"eham_114_pollutant_root,eham_114_repost_01,eham_114_repost_02,eham_114_repost_03,eham_114_repost_04,eham_114_repost_06,eham_114_repost_07,eham_114_repost_08",,refuted,insufficient
eham_114,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,careful_bm25,claim_first_citation_v1,api,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.8,0.0021515,,"eham_114_pollutant_root,eham_114_repost_01,eham_114_repost_02,eham_114_repost_03,eham_114_repost_04,eham_114_repost_06,eham_114_repost_07,eham_114_repost_08",refuted,insufficient
eham_114,L4,L4_hidden_primary,openai/gpt-5-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.92,0.002372,"eham_114_primary_a,eham_114_primary_b","eham_114_pollutant_root,eham_114_repost_01,eham_114_repost_02,eham_114_repost_03,eham_114_repost_04,eham_114_repost_06",refuted,refuted
eham_114,L4,L4_hidden_primary,openai/gpt-5-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.002214,"eham_114_primary_a,eham_114_primary_b","eham_114_pollutant_root,eham_114_repost_01,eham_114_repost_02,eham_114_repost_03,eham_114_repost_04",refuted,refuted
eham_115,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,naive_bm25,simple_answer_v1,api,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,1.0,0.0,0.72,0.00235625,"eham_115_pollutant_root,eham_115_repost_00,eham_115_repost_01,eham_115_repost_02,eham_115_repost_03,eham_115_repost_05,eham_115_repost_06,eham_115_repost_07",,refuted,insufficient
eham_115,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,careful_bm25,claim_first_citation_v1,api,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.7,0.00206725,,"eham_115_pollutant_root,eham_115_repost_00,eham_115_repost_01,eham_115_repost_02,eham_115_repost_03,eham_115_repost_05,eham_115_repost_06,eham_115_repost_07",refuted,insufficient
eham_115,L4,L4_hidden_primary,openai/gpt-5-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.92,0.00220775,"eham_115_primary_a,eham_115_primary_b","eham_115_pollutant_root,eham_115_repost_00,eham_115_repost_01,eham_115_repost_02,eham_115_repost_03,eham_115_repost_05",refuted,refuted
eham_115,L4,L4_hidden_primary,openai/gpt-5-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00267375,"eham_115_primary_a,eham_115_primary_b","eham_115_pollutant_root,eham_115_repost_00,eham_115_repost_01,eham_115_repost_02,eham_115_repost_03,eham_115_repost_05",refuted,refuted
eham_116,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,naive_bm25,simple_answer_v1,api,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.65,0.002251,"eham_116_pollutant_root,eham_116_repost_00,eham_116_repost_01,eham_116_repost_02,eham_116_repost_04,eham_116_repost_05,eham_116_repost_06,eham_116_repost_07",,refuted,insufficient
eham_116,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,careful_bm25,claim_first_citation_v1,api,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.78,0.002086,,"eham_116_pollutant_root,eham_116_repost_00,eham_116_repost_01,eham_116_repost_02,eham_116_repost_04,eham_116_repost_05,eham_116_repost_06,eham_116_repost_07",refuted,insufficient
eham_116,L4,L4_hidden_primary,openai/gpt-5-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00298675,"eham_116_primary_a,eham_116_primary_b","eham_116_pollutant_root,eham_116_repost_00,eham_116_repost_01,eham_116_repost_02,eham_116_repost_04,eham_116_repost_05",refuted,refuted
eham_116,L4,L4_hidden_primary,openai/gpt-5-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00290875,"eham_116_primary_a,eham_116_primary_b","eham_116_pollutant_root,eham_116_repost_00,eham_116_repost_01,eham_116_repost_02,eham_116_repost_04,eham_116_repost_05",refuted,refuted
eham_117,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,naive_bm25,simple_answer_v1,api,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.35,0.001856,"eham_117_pollutant_root,eham_117_repost_00,eham_117_repost_01,eham_117_repost_03,eham_117_repost_04,eham_117_repost_05,eham_117_repost_06,eham_117_repost_08",,refuted,insufficient
eham_117,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,careful_bm25,claim_first_citation_v1,api,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.2,0.001691,,"eham_117_pollutant_root,eham_117_repost_00,eham_117_repost_01,eham_117_repost_03,eham_117_repost_04,eham_117_repost_05,eham_117_repost_06,eham_117_repost_08",refuted,insufficient
eham_117,L4,L4_hidden_primary,openai/gpt-5-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00218575,"eham_117_primary_a,eham_117_primary_b","eham_117_pollutant_root,eham_117_repost_00,eham_117_repost_01,eham_117_repost_03,eham_117_repost_04,eham_117_repost_05",refuted,refuted
eham_117,L4,L4_hidden_primary,openai/gpt-5-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00214975,"eham_117_primary_a,eham_117_primary_b","eham_117_pollutant_root,eham_117_repost_00,eham_117_repost_01,eham_117_repost_03,eham_117_repost_04,eham_117_context_13",refuted,refuted
eham_118,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,naive_bm25,simple_answer_v1,api,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.2,0.00208875,"eham_118_pollutant_root,eham_118_repost_00,eham_118_repost_02,eham_118_repost_03,eham_118_repost_04,eham_118_repost_05,eham_118_repost_07,eham_118_repost_08",,refuted,insufficient
eham_118,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,careful_bm25,claim_first_citation_v1,api,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.2,0.00237775,,"eham_118_pollutant_root,eham_118_repost_00,eham_118_repost_02,eham_118_repost_03,eham_118_repost_04,eham_118_repost_05,eham_118_repost_07,eham_118_repost_08",refuted,insufficient
eham_118,L4,L4_hidden_primary,openai/gpt-5-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00189025,"eham_118_primary_a,eham_118_primary_b","eham_118_pollutant_root,eham_118_repost_00,eham_118_repost_02,eham_118_repost_03,eham_118_repost_04,eham_118_repost_05",refuted,refuted
eham_118,L4,L4_hidden_primary,openai/gpt-5-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00235025,"eham_118_primary_a,eham_118_primary_b","eham_118_pollutant_root,eham_118_repost_00,eham_118_repost_02,eham_118_repost_03,eham_118_repost_04,eham_118_repost_05",refuted,refuted
eham_119,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,naive_bm25,simple_answer_v1,api,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.35,0.0023225,"eham_119_pollutant_root,eham_119_repost_01,eham_119_repost_02,eham_119_repost_03,eham_119_repost_04,eham_119_repost_06,eham_119_repost_07,eham_119_repost_08",,refuted,insufficient
eham_119,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,careful_bm25,claim_first_citation_v1,api,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.88,0.0028195,,"eham_119_pollutant_root,eham_119_repost_01,eham_119_repost_02,eham_119_repost_03,eham_119_repost_04,eham_119_repost_06,eham_119_repost_07,eham_119_repost_08",refuted,insufficient
eham_119,L4,L4_hidden_primary,openai/gpt-5-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.002142,"eham_119_primary_a,eham_119_primary_b","eham_119_pollutant_root,eham_119_repost_01,eham_119_repost_02,eham_119_repost_03,eham_119_repost_04,eham_119_repost_06",refuted,refuted
eham_119,L4,L4_hidden_primary,openai/gpt-5-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.002746,"eham_119_primary_a,eham_119_primary_b","eham_119_pollutant_root,eham_119_repost_01,eham_119_repost_02,eham_119_repost_03,eham_119_repost_04,eham_119_repost_06",refuted,refuted
eham_120,L5,L5_halluweb_generated_lore,openai/gpt-5-mini,bm25_top8,naive_bm25,simple_answer_v1,api,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.76,0.00213225,"eham_120_pollutant_root,eham_120_repost_00,eham_120_repost_01,eham_120_repost_02,eham_120_repost_03,eham_120_repost_04",,insufficient,insufficient
eham_120,L5,L5_halluweb_generated_lore,openai/gpt-5-mini,bm25_top8,careful_bm25,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.00240725,,"eham_120_pollutant_root,eham_120_repost_00,eham_120_repost_01,eham_120_repost_02,eham_120_repost_03,eham_120_repost_04,eham_120_context_06,eham_120_context_07",insufficient,insufficient
eham_120,L5,L5_halluweb_generated_lore,openai/gpt-5-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.88,0.00227125,,"eham_120_pollutant_root,eham_120_repost_00,eham_120_repost_01,eham_120_repost_02,eham_120_repost_03,eham_120_repost_04,eham_120_context_06,eham_120_context_07",insufficient,insufficient
eham_120,L5,L5_halluweb_generated_lore,openai/gpt-5-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.00223175,,"eham_120_pollutant_root,eham_120_repost_00,eham_120_repost_01,eham_120_context_06,eham_120_context_07,eham_120_context_08,eham_120_context_09,eham_120_context_10",insufficient,insufficient
eham_121,L5,L5_halluweb_generated_lore,openai/gpt-5-mini,bm25_top8,naive_bm25,simple_answer_v1,api,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0023385,"eham_121_pollutant_root,eham_121_repost_00,eham_121_repost_01,eham_121_repost_02,eham_121_repost_03,eham_121_repost_04",,insufficient,insufficient
eham_121,L5,L5_halluweb_generated_lore,openai/gpt-5-mini,bm25_top8,careful_bm25,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0025955,,"eham_121_pollutant_root,eham_121_repost_00,eham_121_repost_01,eham_121_repost_02,eham_121_repost_03,eham_121_repost_04",insufficient,insufficient
eham_121,L5,L5_halluweb_generated_lore,openai/gpt-5-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0025195,,"eham_121_pollutant_root,eham_121_repost_00,eham_121_repost_01,eham_121_repost_02,eham_121_repost_03,eham_121_repost_04",insufficient,insufficient
